rep,n,d,p,a=0,a=2,a=4,a=6,a=8,a=10,a=12,a=14,a=16,a=18,a=20,a=22,a=24,a=26,a=28,a=30,a=32,a=34,a=36,a=38,a=40,a=42,a=44,a=46,a=48,a=50,a=52,a=54,a=56,a=58,a=60,a=62,a=64,a=66,a=68,a=70,a=72,a=74,a=76,a=78,a=80,a=82,a=84,a=86,a=88,a=90
50000,200,1,0.49000000000000027,1.0000000000000002, 1.0339260741846117, 1.066592466614839, 1.0979605454211916, 1.1279952276065521, 1.1566658213356582, 1.1839387158809092, 1.2097799136630962, 1.2341727771390656, 1.257065558329629, 1.2784577739670013, 1.2983023544839913, 1.3165743464561903, 1.3332435735180852, 1.3483357910427067, 1.361804065476473, 1.3736163417537435, 1.38376073973756, 1.3922372224162471, 1.3990218398536405, 1.4041064315852863, 1.4074821613754207, 1.4091432299892317, 1.4091432275210938, 1.4074821539739968, 1.4041064861886996, 1.3990216574633225, 1.3922373798777326, 1.3837611191499337, 1.3736167340535388, 1.361804769512725, 1.3483370409263566, 1.3332453255966705, 1.3165764418075814, 1.298304745628556, 1.2784597511177156, 1.2570671883070437, 1.2341739169655759, 1.2097802127735038, 1.1839381449702495, 1.156665052777658, 1.1279957639537284, 1.0979613261101868, 1.066593252765653, 1.0339264406293247, 1.0000000000000002
50000,200,1,0.5000000000000002,1.0000000000000002, 1.0339396151893478, 1.066619564907545, 1.0980009196902805, 1.1280482734259054, 1.156730542415705, 1.184015323427474, 1.209868036483883, 1.234270546278263, 1.2571726280038573, 1.2785737868726015, 1.2984270895802301, 1.316705859991102, 1.3333818149098708, 1.3484794103598459, 1.3619523918064511, 1.3737684845907427, 1.3839161155089472, 1.3923956879325528, 1.399183182308491, 1.4042706817647277, 1.4076487401710007, 1.4093118974732657, 1.4093122800354305, 1.4076498873913963, 1.404272715502487, 1.3991862280049456, 1.3923992944529444, 1.383920077015559, 1.3737728853138216, 1.3619574750078274, 1.3484853975665432, 1.3333886443386145, 1.316713261978972, 1.298434811467728, 1.2785816042851208, 1.257180321959431, 1.234278264629364, 1.2098755330599897, 1.184024191132136, 1.1567395317452207, 1.1280563336928837, 1.0980068428793681, 1.0666236665881934, 1.0339416777496058, 1.0000000000000002
50000,200,1,0.5100000000000002,1.0000000000000002, 1.0339562482894824, 1.0666528226968848, 1.098050611349331, 1.1281133957257192, 1.1568100219699327, 1.1841083816794908, 1.209973226337701, 1.2343867018806134, 1.257299022980904, 1.2787083670126895, 1.2985689549191894, 1.3168543990524262, 1.3335364325274737, 1.3486395037891108, 1.3621176504449883, 1.3739388453074943, 1.384090751615972, 1.3925728896798433, 1.3993627300300278, 1.4044518005684588, 1.407831122444214, 1.4094953597125948, 1.4094960804103391, 1.4078332836594045, 1.4044553979437, 1.3993677651167513, 1.392579259204563, 1.3840982172025653, 1.3739483173060363, 1.3621291907569781, 1.3486524826349875, 1.3335500060640226, 1.3168666376213307, 1.2985799139635097, 1.278717966026893, 1.2573074201684036, 1.2343948440949108, 1.2099809717505812, 1.1841153567128297, 1.1568165024128927, 1.1281189476602238, 1.0980547772590412, 1.0666557427121701, 1.0339577280281478, 1.0000000000000002
50000,200,1,0.5200000000000002,1.0000000000000002, 1.033969133183688, 1.0666785342494904, 1.098088900425727, 1.1281642704500563, 1.1568722023809181, 1.1841809737199012, 1.2100562048289898, 1.2344787609111012, 1.2573998646096713, 1.278816605017494, 1.2986839604448341, 1.3169755382237371, 1.3336633837902419, 1.3487696052520735, 1.3622497300380307, 1.3740722216482237, 1.3842254372771463, 1.392708576656922, 1.399498728184894, 1.4045877685080506, 1.407966590960217, 1.4096300766794063, 1.4096297163305442, 1.4079655103526256, 1.4045859856586225, 1.3994963545607737, 1.392705526051326, 1.3842210553734589, 1.3740663873067471, 1.3622423375444999, 1.3487607263093375, 1.3336532795425728, 1.3169649288195469, 1.29867292409208, 1.2788050834160478, 1.257388137240298, 1.2344677224231433, 1.2100462155412344, 1.1841725150446494, 1.1568650927793531, 1.1281582372988386, 1.0980842112731029, 1.066675249403196, 1.033967482437497, 1.0000000000000002
50000,200,1,0.5300000000000002,1.0000000000000002, 1.0339799031683858, 1.066700061097277, 1.0981212304788186, 1.1282071967847034, 1.156924822106384, 1.1842416437011525, 1.2101232459472169, 1.234551267603631, 1.2574771333917691, 1.278899199449098, 1.2987720278931965, 1.3170677567948512, 1.333759530259674, 1.3488699717051658, 1.362354235671267, 1.3741807336072742, 1.3843372177765132, 1.3928214736341624, 1.39961156547847, 1.4046997358184468, 1.4080773037456529, 1.4097394220544042, 1.4097387926779559, 1.408075416383063, 1.4046965100657962, 1.3996069518527696, 1.392815313408275, 1.3843301663881726, 1.374174269744529, 1.3623482153518613, 1.3488640232116094, 1.3337537346734614, 1.3170622077412673, 1.2987666708887666, 1.2788941748589826, 1.2574721350857174, 1.2345459727798285, 1.2101180008731895, 1.1842360162431838, 1.1569194658705686, 1.1282027186275307, 1.0981176403765534, 1.0666978267927858, 1.0339787828945444, 1.0000000000000002
50000,200,1,0.5400000000000003,1.0000000000000002, 1.0339926170550409, 1.0667254901129053, 1.098159170435908, 1.1282570517953696, 1.1569852672377186, 1.1843117766851272, 1.2102033484369077, 1.2346395837691404, 1.2575736535837305, 1.2790029252038213, 1.2988823758392805, 1.3171845267583515, 1.3338824562630625, 1.348998321628507, 1.3624877364950092, 1.3743188932208572, 1.3844794567086818, 1.3929674516673785, 1.399761179101919, 1.4048526530425909, 1.4082331981604421, 1.4098980667494878, 1.40989820249733, 1.40823360523864, 1.4048533212798173, 1.3997622478471163, 1.3929687146377765, 1.3844811372265418, 1.374321014493377, 1.3624907230285217, 1.3490024666970042, 1.333886976236649, 1.317187629872681, 1.2988840405166036, 1.2790030917093547, 1.2575726215193979, 1.2346384719476085, 1.2102016117520014, 1.1843092844779124, 1.156981944306501, 1.1282533422961047, 1.0981566017384015, 1.0667239457138897, 1.033991852756078, 1.0000000000000002
50000,200,1,0.5500000000000003,1.0000000000000002, 1.034005411210563, 1.066751074690146, 1.098197412924943, 1.1283075127450977, 1.1570478407884957, 1.1843854013351387, 1.2102863920047164, 1.2347314686502575, 1.2576737400848803, 1.2791092810715707, 1.2989940945499598, 1.3173010543305272, 1.3340035851370544, 1.3491225491356433, 1.3626142898086155, 1.3744469378469975, 1.3846085936691979, 1.393097789591832, 1.3998922819982627, 1.4049838997343644, 1.4083644186504767, 1.4100291038161181, 1.4100294863782792, 1.4083655658708698, 1.4049858198906306, 1.3998949878819316, 1.3931008530163125, 1.3846115456894421, 1.3744491828255818, 1.362616121859422, 1.3491246544145714, 1.3340060013878845, 1.3173037898085298, 1.2989968891671975, 1.2791116848846853, 1.2576757981904902, 1.234733088413782, 1.2102876577594561, 1.1843856058388207, 1.1570478008315752, 1.1283077621844544, 1.0981979319924804, 1.066751497423672, 1.0340056310773968, 1.0000000000000002
50000,200,1,0.5600000000000003,1.0000000000000002, 1.0340168093861941, 1.0667738285682589, 1.098231324360819, 1.128351881657695, 1.1571014355884077, 1.184447940806575, 1.2103581140858695, 1.2348109776027512, 1.2577608676442877, 1.279203032271061, 1.2990942513301842, 1.3174068556358465, 1.3341148852179434, 1.3492375138887929, 1.3627321085125152, 1.3745677483647885, 1.3847321123572527, 1.3932225895453452, 1.4000181744317794, 1.4051107193982069, 1.408491942122645, 1.4101571634032073, 1.4101568524171877, 1.4084910095434917, 1.4051091786878234, 1.4000161112160392, 1.3932197614711346, 1.3847284408399116, 1.3745634856157276, 1.362727338450853, 1.349232133100857, 1.3341091070067155, 1.317401198437248, 1.2990886854923338, 1.2791978104154216, 1.2577558564623696, 1.2348063383168872, 1.2103536106872075, 1.1844438855659503, 1.1570972748803519, 1.1283479066627222, 1.098228277806563, 1.0667718126061734, 1.0340158007907365, 1.0000000000000002
50000,200,1,0.5700000000000003,1.0000000000000002, 1.0340289858206229, 1.066798166601945, 1.0982677474539957, 1.1284003941894105, 1.1571616584593811, 1.1845190165743438, 1.2104386837907917, 1.2348993663048984, 1.2578566429217997, 1.2793053864941006, 1.299202644984385, 1.3175208449598819, 1.3342339921087445, 1.3493617406581113, 1.3628613717718414, 1.3747017199321283, 1.3848702662693033, 1.3933636911172513, 1.4001617588296598, 1.405256395793864, 1.4086395348139933, 1.4103064855462237, 1.410306710147249, 1.40864020834339, 1.4052575341314066, 1.4001632190025868, 1.393365241482068, 1.3848718394903285, 1.3747042669127845, 1.3628648104868386, 1.3493658405229982, 1.3342382959011279, 1.3175242331251285, 1.299205327957691, 1.279307162919141, 1.257857585554691, 1.2348997243808826, 1.2104385510932107, 1.1845182788917252, 1.1571603936507333, 1.128399438711929, 1.0982670680189839, 1.0667976922579139, 1.0340287485040431, 1.0000000000000002
50000,200,1,0.5800000000000003,1.0000000000000002, 1.0340382795566165, 1.0668167427508914, 1.0982955568012005, 1.128437187273811, 1.1572074154754672, 1.1845735707541512, 1.2105017590885285, 1.234970607019201, 1.2579356339941246, 1.2793914529387638, 1.2992956423949158, 1.3176206888243285, 1.3343405289216212, 1.349473491128423, 1.3629776611219249, 1.3748221886602188, 1.3849943961416176, 1.3934901820017953, 1.4002900919680494, 1.40538575042938, 1.408769435749095, 1.4104367525155996, 1.4104374830859157, 1.4087716265699817, 1.4053894305080163, 1.4002954051217367, 1.3934972121794784, 1.3850030984719452, 1.3748331872339816, 1.362991146366724, 1.3494894202637666, 1.334358373823982, 1.3176391566538561, 1.2993148399622394, 1.2794110655688666, 1.2579553331288829, 1.2349895051459965, 1.210520095788498, 1.1845906560715902, 1.157222897804272, 1.1284500666747697, 1.0983051525141285, 1.0668230515170847, 1.0340414309811707, 1.0000000000000002
50000,200,1,0.5900000000000003,1.0000000000000002, 1.0340498068603943, 1.0668397833141594, 1.0983300777766438, 1.1284831502599042, 1.1572644596230934, 1.1846412796803438, 1.2105793382877066, 1.2350558756573806, 1.258028650596777, 1.2794897419717177, 1.2993982265645667, 1.3177266628830715, 1.3344498115479375, 1.3495859883752168, 1.3630932271978842, 1.3749406779898203, 1.3851155362958647, 1.3936129581132006, 1.4004138812013407, 1.4055101362496216, 1.4088942444906907, 1.41056183211828, 1.4105618099049904, 1.4088941778778952, 1.405510025318478, 1.4004138811115046, 1.3936131003927026, 1.3851159157082267, 1.3749423358052197, 1.3630963627694652, 1.349590423729569, 1.3344548933825058, 1.3177307425006235, 1.299401480780401, 1.279492242169853, 1.2580304173623469, 1.2350566172916628, 1.2105791697248258, 1.1846412121284047, 1.1572645526361565, 1.1284832396528985, 1.0983301300408759, 1.0668397972654575, 1.0340498138402965, 1.0000000000000002
50000,200,1,0.6000000000000003,1.0000000000000002, 1.0340586957622135, 1.0668575502880286, 1.098356618754664, 1.1285180232889225, 1.1573069692398674, 1.184690513323616, 1.2106351010873742, 1.235117220801941, 1.2580954874369394, 1.2795617303187288, 1.2994751088159024, 1.3178078488581786, 1.3345352182647248, 1.3496735631342418, 1.3631820805805421, 1.3750305208412634, 1.3852062960043485, 1.3937044454112817, 1.4005060632009954, 1.4056030383137634, 1.4089878366456527, 1.4106559906611025, 1.4106557561875117, 1.4089871335105761, 1.4056018867245246, 1.400504359610619, 1.3937019346525177, 1.3852029811361652, 1.375026608033913, 1.3631773894953323, 1.3496680273023576, 1.334528930317569, 1.3178009956423764, 1.2994676546224555, 1.279553922923408, 1.258087517766624, 1.2351092536834014, 1.2106270971240254, 1.184683836547822, 1.1573013247123958, 1.1285132491181413, 1.0983527392471821, 1.0668549274446244, 1.0340573835411382, 1.0000000000000002
50000,200,1,0.6100000000000003,1.0000000000000002, 1.034069720513251, 1.0668795863580711, 1.0983896703544511, 1.12856206086933, 1.1573614339015912, 1.1847546344066031, 1.2107080897692741, 1.2351990038569673, 1.2581857894477253, 1.2796592872688182, 1.299579508851472, 1.3179185468136123, 1.3346520633410077, 1.3497944251323137, 1.3633060196038282, 1.3751572367692309, 1.3853354134340636, 1.393835683031038, 1.4006390210841735, 1.4057372024567112, 1.4091229360965518, 1.4107919048240685, 1.4107919393780781, 1.4091230397164674, 1.4057373530152575, 1.4006392476260294, 1.393836062374085, 1.3853361127593233, 1.37515753212357, 1.363305581850703, 1.3497931911946917, 1.3346501400579263, 1.3179161493113267, 1.2995765463342366, 1.279655967248621, 1.2581822234440276, 1.2351955687971783, 1.2107046414376317, 1.1847509580654045, 1.1573575343870734, 1.1285582566267718, 1.0983867644631724, 1.0668776680550467, 1.0340687607770909, 1.0000000000000002
50000,200,1,0.6200000000000003,1.0000000000000002, 1.034076403766888, 1.0668929447228024, 1.0984096409678072, 1.1285885364100319, 1.1573945719224428, 1.184794473539687, 1.2107550608296338, 1.2352514044110854, 1.2582435750580865, 1.2797205956145132, 1.2996437837894814, 1.3179858078747457, 1.334722230444488, 1.3498677375644776, 1.3633825195347666, 1.3752368871801304, 1.3854178736561074, 1.3939193846850475, 1.4007240201961433, 1.4058233360280155, 1.4092099811756371, 1.4108797307085172, 1.4108794962349362, 1.4092092780405585, 1.4058221554127783, 1.4007224123722597, 1.3939172044742456, 1.3854147980679188, 1.375233111992235, 1.3633780461409915, 1.3498624554177638, 1.33471609526127, 1.3179786983400577, 1.2996357544903099, 1.279711591139654, 1.2582339886350926, 1.2352429409566499, 1.210747666104883, 1.1847885315585516, 1.1573897504516588, 1.1285844827281157, 1.0984063683260106, 1.0668907334425766, 1.034075297452839, 1.0000000000000002
50000,200,1,0.6300000000000003,1.0000000000000002, 1.0340863256938257, 1.0669127764882655, 1.0984393790153093, 1.1286280064348753, 1.1574428395080374, 1.1848506505482217, 1.2108183084052153, 1.2353220531045508, 1.2583213264833033, 1.2798060291403035, 1.2997367962623592, 1.3180854651613263, 1.3348283774000549, 1.349978766583312, 1.3634977167686626, 1.3753559259239585, 1.3855403890021538, 1.3940448982510223, 1.4008516984072674, 1.4059525430108843, 1.4093405788503657, 1.4110115502865914, 1.4110118514000385, 1.4093414818238406, 1.4059540467442513, 1.400853759314879, 1.3940476170089986, 1.3855440680003905, 1.37536005025584, 1.3635022172150766, 1.3499836447478257, 1.334833672263402, 1.318091293462692, 1.2997430571841444, 1.279813011200856, 1.2583288797227061, 1.2353294341939705, 1.2108254096939295, 1.1848561246893328, 1.157446586221468, 1.1286306244948, 1.0984413492266925, 1.0669140879099717, 1.0340869818043632, 1.0000000000000002
50000,200,1,0.6400000000000003,1.0000000000000002, 1.0340963767489149, 1.066932866352698, 1.0984694521544909, 1.1286679078963175, 1.1574925678400976, 1.1849095808652352, 1.2108857737042815, 1.2353961146558978, 1.2584017849932119, 1.2798910806042185, 1.2998258537485605, 1.3181783380703453, 1.3349249385164745, 1.3500782655128274, 1.3635997831023725, 1.375460340402899, 1.385646681289104, 1.3941519071854873, 1.4009594612584766, 1.4060611051118184, 1.4094498546640732, 1.411121406677263, 1.411121307951542, 1.4094495586071893, 1.4060606120844907, 1.4009587693735757, 1.394151044381695, 1.3856456288948964, 1.375459493241158, 1.3635993256649577, 1.3500782581697421, 1.3349249256258642, 1.3181771717394997, 1.29982348574034, 1.2798875702206804, 1.2583971223723298, 1.2353902150061855, 1.2108785737575591, 1.184902579342243, 1.1574863098358759, 1.1286628136274108, 1.0984654797725877, 1.0669302016553974, 1.0340950435881364, 1.0000000000000002
