rep,n,d,p,a=0,a=2,a=4,a=6,a=8,a=10,a=12,a=14,a=16,a=18,a=20,a=22,a=24,a=26,a=28,a=30,a=32,a=34,a=36,a=38,a=40,a=42,a=44,a=46,a=48,a=50,a=52,a=54,a=56,a=58,a=60,a=62,a=64,a=66,a=68,a=70,a=72,a=74,a=76,a=78,a=80,a=82,a=84,a=86,a=88,a=90
50000,2,4,0.5300000000000002,0.079355, 0.07940337038785196, 0.07943501135478552, 0.07964775171815323, 0.07995135147880644, 0.08042213516852503, 0.0808369666354787, 0.08151436064417064, 0.08246425044875652, 0.08339140957447697, 0.08433111937652558, 0.08531497258675816, 0.08665332620008516, 0.08804939999513686, 0.08947884650780566, 0.09122780132237589, 0.09342142194323128, 0.0958632175334993, 0.09842801697031231, 0.10108273375665096, 0.10384498123321, 0.10706681886679546, 0.11046745506765211, 0.11037218841802297, 0.10711879527891596, 0.10403165032697691, 0.10048832998299145, 0.09798619025599645, 0.09587960939022401, 0.09362496088580703, 0.09161471076465302, 0.08977243170865147, 0.08811942123561924, 0.08677392620249443, 0.08549547407280118, 0.08428471950052312, 0.0832566315837216, 0.08233701920505883, 0.08149999900125791, 0.08070298914514566, 0.08017297355974695, 0.0797663288222213, 0.07940610821440834, 0.07908634205694601, 0.07887930113902461, 0.07883125
50000,2,4,0.5400000000000003,0.0852225, 0.08527444688902788, 0.0856173988692538, 0.08544125567439759, 0.08533839013750001, 0.08617512330250353, 0.0867568736486149, 0.08723851285173725, 0.08788494855706827, 0.08886275192059583, 0.08998989564089005, 0.09099928022627234, 0.09217793362668267, 0.09367567720143202, 0.095460283928766, 0.09743370928426842, 0.0993424555397367, 0.1019450052180615, 0.10476253691410718, 0.1075234498912956, 0.11097701209896066, 0.11444130546416754, 0.11830422733868044, 0.11839930876475359, 0.11473782620127315, 0.11164192510276354, 0.10836794793288505, 0.10562501575547555, 0.10277167804313812, 0.10015737248748732, 0.09808120967532022, 0.09665668844887199, 0.09481599606884902, 0.09329802261959107, 0.09219813783024834, 0.09127342620711014, 0.08990381845550459, 0.088691740076938, 0.08797983957199478, 0.08731319369710165, 0.08674193112593512, 0.08599978028362779, 0.08527176509510462, 0.08514091230837253, 0.08518814431583199, 0.08513625
50000,2,4,0.5500000000000003,0.09179875, 0.0918547054047251, 0.09195539620968989, 0.09217924935011232, 0.09255895000616146, 0.09311860786680626, 0.09397326931775744, 0.09474379706345694, 0.0957004332227074, 0.09687986559830031, 0.09792489828158264, 0.09929743346605208, 0.10073074438885699, 0.10239101227568463, 0.10391113765690965, 0.10548058259352786, 0.10773909282883169, 0.11046061962975531, 0.11330405467459159, 0.11612270828591732, 0.11929191581641974, 0.12301481029103253, 0.12700682012112652, 0.1270417656322675, 0.12315657383831762, 0.11944144429848678, 0.1158631531793603, 0.11299946490359963, 0.11056373746877471, 0.10786234965829268, 0.10586229474446757, 0.10398472364501332, 0.10229967712781345, 0.1004526082111205, 0.09882150196986143, 0.09754513182839031, 0.09644213686334313, 0.09522434132627884, 0.09434877806780644, 0.09365096474380774, 0.09315261093881826, 0.09267794829519327, 0.09208528567584573, 0.0919627750261603, 0.09175089216450426, 0.091695
50000,2,4,0.5600000000000003,0.0980025, 0.09806223686517161, 0.09822028132212965, 0.09849840293474298, 0.09871540211516341, 0.09940337863413777, 0.10039937570869568, 0.1013026006554966, 0.10199277489096276, 0.10287171873357122, 0.10430851530039965, 0.10559953035161959, 0.1069752643238495, 0.1090682625974594, 0.11074425873360871, 0.11265209958987975, 0.11521376039590027, 0.11745151794001207, 0.12043603877690044, 0.12363255357081249, 0.1273821264584213, 0.1318798652476148, 0.13673234106648402, 0.13675172779881395, 0.1322140856415125, 0.12812233953880067, 0.1244321529165736, 0.12116893941836186, 0.11855028355960459, 0.11609986957439078, 0.1134100786865598, 0.11130335048825155, 0.10943191148211463, 0.10755458599701238, 0.10579831419925508, 0.10421874508252513, 0.1031882582966174, 0.10193875709900987, 0.10040717511671525, 0.09965423072819665, 0.09906066308275492, 0.0984947931037128, 0.09824290797475246, 0.09795098116560336, 0.09792340229089935, 0.09786375
50000,2,4,0.5700000000000003,0.1040575, 0.10412092765590177, 0.1044484010739253, 0.104846671144533, 0.10540493068691843, 0.10597456297322495, 0.10651623494534058, 0.1073463823279186, 0.10836626016887235, 0.10986620374617072, 0.1114799011662167, 0.11326264159778461, 0.11505090963109851, 0.11682439822964868, 0.11866435236951406, 0.12102674925782057, 0.1236218891851331, 0.12620499986506772, 0.12918714078163848, 0.13295952194092583, 0.1372834332222144, 0.14143918371769884, 0.14600481944183247, 0.14625999576258472, 0.1418001356877829, 0.13765918845949204, 0.13396293641801657, 0.13036389764494438, 0.12711609783680214, 0.12418789242460418, 0.12182998050351007, 0.11977395439996517, 0.11802363108255053, 0.11624546010646047, 0.1143813323593484, 0.11268794145851074, 0.11134590833606565, 0.11056023307981211, 0.10927429308938336, 0.10818084647390373, 0.1074496027794614, 0.10667488708611732, 0.10611056309961761, 0.10581793130486956, 0.10576192730855308, 0.1056975
50000,2,4,0.5800000000000003,0.1128575, 0.11292629164573509, 0.11311177627383584, 0.11356982002303587, 0.11385693334836605, 0.11455847115619028, 0.11527981306467099, 0.11604657366149083, 0.11735555156897931, 0.11874748413815074, 0.1200192711498055, 0.12163616568638964, 0.12362729290638289, 0.12567562653245085, 0.12786374012897742, 0.13008330170986526, 0.1325220536174619, 0.13577034847417396, 0.13900228529658362, 0.14270618383029962, 0.146772956278171, 0.15153745163955903, 0.15656795297327927, 0.15634661082232598, 0.15110670839891385, 0.1463445186050031, 0.1423172290000023, 0.1391114420714827, 0.13565840152837194, 0.13286122759033928, 0.13010587319379266, 0.1278087932716693, 0.12569167606484594, 0.12372260503705096, 0.12171642312164366, 0.12027094239613757, 0.11910674293578263, 0.11769182451028438, 0.11674355425832679, 0.1157570683494836, 0.11473341739202866, 0.11423898136149331, 0.11363120460688497, 0.11328576339209813, 0.1132014592704174, 0.1131325
50000,2,4,0.5900000000000003,0.120565, 0.12063848970842017, 0.1207885473690323, 0.12121386827407403, 0.12174010020008467, 0.12255603113022033, 0.12369255670258941, 0.12497772322242967, 0.12630847684525612, 0.1274230590561393, 0.1290010007726275, 0.13068248202539612, 0.1325398386533765, 0.13444538828504235, 0.13702665172234044, 0.1399140919819487, 0.1430363664154255, 0.14646225959215994, 0.14995459063825078, 0.1542885511106755, 0.1587587059830788, 0.16303137719738528, 0.16839439055242972, 0.16854868177564494, 0.1631510561243259, 0.1583796134007024, 0.15408596508100678, 0.1504352898259255, 0.14656967368309648, 0.1433695560258307, 0.14049676349940712, 0.13781371224609995, 0.13549364235009848, 0.13313517208789155, 0.1307155630557887, 0.12848476295146916, 0.12663728793697043, 0.12536647023018918, 0.12408893684497276, 0.12306516725639399, 0.12240168934424339, 0.12212815664602153, 0.12168201429487067, 0.1212775585326051, 0.12089614666607729, 0.1208225
50000,2,4,0.6000000000000003,0.12939375, 0.12947262122265082, 0.12984676521553326, 0.12993556786049584, 0.1303712622259383, 0.1313233884430083, 0.1323643513257456, 0.13355851223109594, 0.1350633672317865, 0.13656622680599642, 0.13823467471460552, 0.1400209260514693, 0.14207508895317092, 0.14435599478109432, 0.14747859206242783, 0.15076601751629473, 0.1542357314996002, 0.15757513705323464, 0.16099109765755013, 0.16494090157180927, 0.16927010261947487, 0.17421801240856127, 0.18000686210813904, 0.18013664208060948, 0.17448860360048865, 0.16978164487736802, 0.16529275036772248, 0.16106594110241482, 0.15747774472312362, 0.1536561937707987, 0.15011377034262577, 0.1469733365297718, 0.1440428327448995, 0.1416486250459722, 0.13962289762667995, 0.13772467683733067, 0.1361301316971353, 0.13466231632336761, 0.1334958972923973, 0.13252416889763677, 0.13172927847275098, 0.13117053263763725, 0.13045819472911846, 0.13017761278462753, 0.12988537265967498, 0.12980625
50000,2,4,0.6100000000000003,0.138765, 0.138849583414662, 0.13901702097152568, 0.13936653559747278, 0.13987432220096774, 0.14059454576909172, 0.1413373045542797, 0.14254708432283203, 0.1440043272844693, 0.14538449174144802, 0.14686614226438102, 0.1486178134106467, 0.150959553862677, 0.1539334315723057, 0.1569296265671999, 0.16010371110666963, 0.16370312928032485, 0.16744468814924293, 0.17182329001769114, 0.17691401987920916, 0.18207192164055327, 0.18757114344375514, 0.1935803927444949, 0.19363756508251104, 0.18727767172523677, 0.1811068224513178, 0.17623539657823314, 0.17164653080022832, 0.1674487841581701, 0.16371802933485827, 0.16037861384886254, 0.15731360853557363, 0.15458744862117033, 0.151838867124055, 0.1494963912211187, 0.14757983581643688, 0.1457047478624088, 0.14394587877467882, 0.14213350555384788, 0.14095450084023453, 0.14020172272286374, 0.1394483517735289, 0.13917395712284308, 0.13855986071414475, 0.13795278711058506, 0.13786875
50000,2,4,0.6200000000000003,0.14764, 0.1477299931203171, 0.1479806876294399, 0.14860109584127484, 0.14887853448956367, 0.14914541233867984, 0.1504393779321962, 0.15167945318593046, 0.15301108558605486, 0.1547755290278525, 0.1569735715702028, 0.15897159065272365, 0.16122174813871218, 0.16366127429044386, 0.16677767010560784, 0.17064475804918383, 0.17447811108813407, 0.17843557473246444, 0.18289635502067175, 0.18772166411111219, 0.19306823601459167, 0.19854947765426215, 0.20488972862845903, 0.2049795620537437, 0.19859929056088685, 0.1925979367691042, 0.1873114389100021, 0.18253087099472126, 0.17806229477779442, 0.17398097270982002, 0.17016890654752564, 0.16713047491494767, 0.16416943609001794, 0.1613934878624498, 0.15914330476296298, 0.15703415497040962, 0.1546299135714041, 0.1523435737980177, 0.15065606881228966, 0.14959476626536852, 0.14872086628070277, 0.14830472968389738, 0.14775369888928566, 0.1472353336749078, 0.14715339187041487, 0.14706375
50000,2,4,0.6300000000000003,0.15840125, 0.15849780257890464, 0.15872468533141945, 0.1590272674762581, 0.15960892982735042, 0.16028822222727623, 0.16118001259102605, 0.1629409250403017, 0.16451918103352037, 0.1660577965812822, 0.16824998820440606, 0.17033155462924282, 0.17268277826311954, 0.17582340098695243, 0.1790379315929643, 0.18258983152672636, 0.18639756865419688, 0.19079438400620122, 0.1956768592261741, 0.20082972096920804, 0.20657885615792074, 0.21268306701230613, 0.21914626664177708, 0.21919473347259777, 0.21256059201259062, 0.20657042576978235, 0.20066209739454763, 0.1953866953155564, 0.19054901644081462, 0.18642659447444548, 0.18258946257479464, 0.17898525438446497, 0.17568474642159804, 0.1730193329250196, 0.17075750085171604, 0.16905895157655576, 0.16678889711097836, 0.16466681629194824, 0.1632310167901395, 0.1622526574802782, 0.1610360092114356, 0.16007340164172, 0.15900059786775725, 0.15882120967932703, 0.1586103711526388, 0.15851375
